,radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal
2027288,GSM,334,20,2521,56585,0,-102.02659606934,19.809036254883,1000,1,1,1286814695,1286814695,0
2027308,GSM,334,3,19007,4012,0,-100.28114318848,25.791091918944996,1000,1,1,1286822714,1286822714,0
2027309,GSM,334,3,14000,211,0,-103.353195,20.723844,1000,7,1,1286842845,1309956610,0
2027311,GSM,334,3,16004,37122,0,-102.053812,20.34487,2111,11,1,1286843798,1321425820,0
2027313,GSM,334,3,19017,24682,0,-100.527268,25.733414,1456,9,1,1286845215,1334342335,0
2027314,GSM,334,3,14033,663,0,-103.322772,20.693858,1000,13,1,1286845541,1305636020,0
2027316,GSM,334,20,1423,8042,0,-100.795441,25.357132,1000,8,1,1286848789,1367545900,0
2027317,GSM,334,3,2010,4053,0,-115.44502299999999,32.615833,1000,16,1,1286853047,1473109614,0
2027318,GSM,334,3,5012,31754,0,-100.33126800000001,24.811249,1457,4,1,1286853307,1302142805,0
2027320,GSM,334,3,14035,30272,0,-103.44963100000001,20.671311,2431,9,1,1286858012,1297176146,0
2027321,GSM,334,3,14032,2032,0,-103.159561,20.400742,1000,15,1,1286858535,1320871090,0
2027328,GSM,334,3,14032,30962,0,-103.439964,20.454944,4659,480,1,1286863781,1454507624,0
2027329,GSM,334,20,2332,36583,0,-104.16893005371,21.007919311523,1000,1,1,1286844733,1286844733,0
2027330,GSM,334,3,30022,31132,0,-97.398967,19.407276,3481,38,1,1286870380,1334748875,0
2027331,GSM,334,3,30022,31131,0,-97.38753,19.43807,2176,31,1,1286870677,1329244056,0
2027332,GSM,334,3,30022,32673,0,-97.246076,19.562839,4129,29,1,1286871877,1465837588,0
2027338,GSM,334,3,30001,32521,0,-96.934814,19.587097,1000,18,1,1286877280,1452351759,0
2027339,GSM,334,3,30001,32503,0,-96.923833,19.560249,9985,87,1,1286878175,1505300452,0
2027421,GSM,334,3,22001,32283,0,-99.963759,20.380174,7499,9,1,1286887325,1492457824,0
2027463,GSM,334,3,30022,31142,0,-97.41289599999999,19.412432,8643,15,1,1286904865,1308009545,0
2027478,GSM,334,3,2010,31211,0,-115.51241399999999,32.667846999999995,2535,14,1,1286913592,1473453070,0
2027484,GSM,334,20,2621,23881,0,-105.299038,20.9816,4864,12,1,1286919495,1299557545,0
2027705,GSM,334,3,19010,31382,0,-100.30860900879,25.771865844727,1000,1,1,1286964993,1286964993,0
2027718,GSM,334,3,19012,30274,0,-100.257797,25.725174,1000,2,1,1286971970,1286971970,0
2027719,GSM,334,3,9012,35832,0,-99.028387,19.621077,1190,83,1,1286992122,1349039164,0
2027720,GSM,334,3,9012,35833,0,-99.027473,19.626027,1110,19,1,1286992345,1345125232,0
2027722,GSM,334,3,9008,7192,0,-99.183176,19.431455,1000,355,1,1286996364,1474325879,0
2027735,GSM,334,3,9008,1762,0,-99.192349,19.431396,1000,280,1,1287000481,1472936324,0
2027736,GSM,334,3,2010,4111,0,-115.498686,32.666209,2598,13,1,1287002939,1485211463,0
2027737,GSM,334,3,9000,9061,0,-99.01000400000001,19.286869,1731,13,1,1287004196,1478899658,0
2027738,GSM,334,3,9000,9063,0,-99.007313,19.244906,6361,47,1,1287004496,1447201623,0
2027739,GSM,334,3,9000,32521,0,-99.00513199999999,19.254759,2848,49,1,1287005095,1477226807,0
2027744,GSM,334,3,9000,2902,0,-98.879283,19.268724,4354,302,1,1287006818,1505930671,0
2027747,GSM,334,3,9000,2903,0,-98.88444,19.296055,1678,334,1,1287007270,1492276877,0
2027756,GSM,334,3,9000,38383,0,-98.88464599999999,19.299383,1111,252,1,1287007717,1505870897,0
2027799,GSM,334,3,13002,39143,0,-98.47766899999999,20.056915,1401,20,1,1287015738,1324311671,0
2027800,GSM,334,3,9000,32432,0,-98.911539,19.298973999999998,8270,26,1,1287016118,1494699198,0
2027804,GSM,334,3,9000,32203,0,-98.90361800000001,19.307899,1000,12,1,1287016417,1490577900,0
2027805,GSM,334,3,13002,34531,0,-98.36832,20.091846,1041,30,1,1287016937,1505924655,0
2027806,GSM,334,3,9000,2882,0,-98.87558,19.311132,1000,16,1,1287017041,1491059711,0
2027807,GSM,334,3,9000,38381,0,-98.877427,19.308444,1000,13,1,1287017324,1493846246,0
2027808,GSM,334,3,9013,32841,0,-99.205551,19.657822,1040,36,1,1287017384,1479428609,0
2027809,GSM,334,3,13002,34483,0,-98.439903,20.063438,1000,4,1,1287019936,1299076683,0
2027810,GSM,334,3,9023,31312,0,-99.226731,19.57956,3635,10,1,1287019975,1317054927,0
2027811,GSM,334,3,9014,35083,0,-99.16877746581999,19.543991088867,1000,1,1,1287000731,1287000731,0
2027812,GSM,334,3,9014,40223,0,-99.172134,19.549332,1224,9,1,1287020679,1304089843,0
2027813,GSM,334,3,9014,35081,0,-99.167404,19.545207,1000,131,1,1287021058,1287477720,0
2027838,GSM,334,3,9022,34763,0,-99.114696,19.485854999999997,1000,21,1,1287025030,1477005052,0
2027851,GSM,334,3,9022,412,0,-99.138565063477,19.508285522460998,1000,1,1,1287006048,1287006048,0
2027867,GSM,334,3,9022,33472,0,-99.122164,19.526375,1000,209,1,1287029447,1288255517,0
2028011,GSM,334,3,9003,33093,0,-99.17303199999999,19.398601,1455,460,1,1287077505,1491482366,0
2028018,GSM,334,3,9005,30541,0,-99.144506,19.354415,1000,89,1,1287078387,1491651880,0
2028037,GSM,334,3,9003,39622,0,-99.159667,19.384689,1000,41,1,1287085823,1479143739,0
2028039,GSM,334,3,9003,33092,0,-99.170727,19.397108,1000,281,1,1287086201,1491862260,0
2028044,GSM,334,3,9016,39071,0,-99.2293,19.466793,1000,42,1,1287091523,1479428626,0
2028045,GSM,334,3,9016,31503,0,-99.274521,19.451981,1000,3,1,1287092131,1334874035,0
2028112,GSM,334,3,15000,10702,0,-99.601364135742,19.277572631835998,1000,1,1,1287078099,1287078099,0
2028113,GSM,334,3,15000,8643,0,-99.619217,19.275101,1000,5,1,1287098121,1301660975,0
2028114,GSM,334,3,15000,8532,0,-99.657669,19.267960000000002,1000,3,1,1287098721,1288277112,0
2028115,GSM,334,3,15000,8533,0,-99.661789,19.270020000000002,1000,8,1,1287099021,1307035813,0
2028116,GSM,334,3,15000,8681,0,-99.683533,19.280777,1000,6,1,1287099320,1289498558,0
2028117,GSM,334,3,15000,10183,0,-99.69749499999999,19.285126,1000,2,1,1287099620,1287674517,0
2028159,GSM,334,20,1225,24388,0,-99.458675,19.421796,79505,1896,1,1287111013,1414242380,0
2028162,GSM,334,3,9001,30503,0,-99.317091,19.429803,7460,20,1,1287112820,1479230022,0
2028518,GSM,334,50,20026,2163,0,-99.194869995117,19.537124633789002,1000,1,1,1287150276,1287150276,0
2028560,GSM,334,3,2010,31103,0,-115.353384,32.629707,9764,11,1,1287188009,1490059624,0
2028876,GSM,334,3,8003,23252,0,-105.42549,28.140106,1933,2,1,1287255100,1468151284,0
2028884,GSM,334,3,8001,31022,0,-106.11351013184,28.732681274414002,1000,1,1,1287246995,1287246995,0
2028937,GSM,334,3,8009,33285,0,-107.644718,30.186318,5223,2,1,1287257495,1287257495,0
2028938,GSM,334,3,8009,33223,0,-107.90016174316,30.402603149414002,1000,2,1,1287278791,1288644909,0
2028977,GSM,334,20,7022,36595,0,-108.91290500000001,31.319793,45931,2996,1,1287292658,1505250429,0
2029167,GSM,334,3,19010,33052,0,-100.30609100000001,25.756989,1000,12,1,1287405736,1287405736,0
2029192,GSM,334,3,19010,30325,0,-100.309708,25.755385999999998,1000,5,1,1287423137,1288178418,0
2029195,GSM,334,3,19012,5033,0,-100.30586242676,25.756759643555004,1000,2,1,1287429136,1287695712,0
2029196,GSM,334,3,19012,5035,0,-100.30608199999999,25.756923999999998,1000,50,1,1287429435,1287692692,0
2029198,GSM,334,3,9012,37272,0,-98.87214660644501,19.528884887695,1000,1,1,1287411484,1287411484,0
2029207,GSM,334,3,9012,37412,0,-98.88176,19.499359,1000,4,1,1287442080,1290425149,0
2029209,GSM,334,3,9012,7221,0,-98.883133,19.490157999999997,1000,5,1,1287442384,1291720546,0
2029254,GSM,334,3,9012,37271,0,-98.885879516602,19.534378051758,1000,1,1,1287431000,1287431000,0
2029257,GSM,334,3,9014,1311,0,-99.17495699999999,19.551973,1000,16,1,1287456359,1291853145,0
2029355,UMTS,334,20,11106,72526228,0,-95.876998901367,18.09928894043,1000,3,1,1287487367,1287487367,0
2029420,GSM,334,3,9000,32443,0,-98.926804,19.295609,1356,15,1,1287551976,1487272811,0
2029422,GSM,334,3,9000,39871,0,-98.868026,19.305726,1537,2,1,1287552616,1434293253,0
2029425,GSM,334,3,9000,34532,0,-98.725627,19.322363,1658,26,1,1287554752,1384035431,0
2029432,GSM,334,3,21015,30661,0,-98.238896,19.090217000000003,2229,42,1,1287559773,1482538681,0
2029433,GSM,334,3,29002,35591,0,-98.548407,19.592038,9638,73,1,1287560143,1297346270,0
2029434,GSM,334,3,21015,9741,0,-98.236961,19.056263,2405,72,1,1287560159,1483628463,0
2029435,GSM,334,3,29002,35592,0,-98.543789,19.585779000000002,7274,49,1,1287560288,1288188618,0
2029436,GSM,334,3,21015,30013,0,-98.234665,19.046585,1478,15,1,1287560373,1482087717,0
2029438,GSM,334,3,21015,30761,0,-98.212738,19.036217,1431,12,1,1287560673,1381585197,0
2029439,GSM,334,3,21015,30763,0,-98.216171,19.032516,1000,9,1,1287560973,1381670819,0
2029440,GSM,334,3,21015,30641,0,-98.21159362793001,19.031753540039002,1000,1,1,1287541473,1287541473,0
2029441,GSM,334,3,21015,30762,0,-98.211365,19.035645000000002,1077,12,1,1287561572,1470456060,0
2029442,GSM,334,3,21015,30642,0,-98.20701600000001,19.025345,1000,3,1,1287561872,1426715687,0
2029513,GSM,334,3,29000,30201,0,-98.196602,19.353447,12563,12,1,1287579181,1490206577,0
2029514,GSM,334,3,29002,31033,0,-98.065567,19.400712,2831,6,1,1287580980,1460387131,0
2029515,GSM,334,3,30022,31133,0,-97.489928,19.505923000000003,12440,72,1,1287584279,1331675938,0
2029523,GSM,334,3,21015,30083,0,-98.20507099999999,19.011498,1000,4,1,1287588561,1456607381,0
2029524,GSM,334,3,21015,9591,0,-98.204727,19.008408,1000,5,1,1287588865,1426890007,0
2029526,GSM,334,3,21015,30973,0,-98.21228,19.017333999999998,1000,2,1,1287589165,1455636802,0
2029527,GSM,334,3,21015,30643,0,-98.215713500977,19.031753540039002,1000,1,1,1287569664,1287569664,0
2029528,GSM,334,3,13000,34251,0,-98.767395,20.068668,5051,19,1,1287589608,1505831384,0
2029529,GSM,334,3,21015,30041,0,-98.204041,19.04583,1000,4,1,1287589761,1425814182,0
2029530,GSM,334,3,13000,34233,0,-98.775707,20.075378,2038,20,1,1287589908,1505842279,0
2029531,GSM,334,3,21015,30052,0,-98.203353881836,19.052352905273,1000,1,1,1287570261,1287570261,0
2029532,GSM,334,3,21015,30731,0,-98.195801,19.064713,1000,2,1,1287590360,1470609786,0
2029533,GSM,334,3,9000,2872,0,-98.890519,19.285954999999998,4493,29,1,1287591087,1490577900,0
2029535,GSM,334,3,22000,30172,0,-100.413572,20.591462,1209,51,1,1287591681,1492096704,0
2029537,GSM,334,3,21015,9763,0,-98.229057,19.092679,1448,74,1,1287593359,1491064509,0
